sentence_id,text_id,position,sentence
2816,159,bc,被告人（暨附带民事诉讼被告人）胡某乙、胡某丙共同答辩称：1、时间时间时间，姚某某与我们双方在株洲县交警大队协商赔偿事宜，约定了日期又不带发票，都是凭据协商，故我方不予认可。
2817,159,bc,赔偿未果后，自诉人态度极其嚣张，当即对我们进行人格侮辱，言辞恶劣，多次进行言语攻击和挑衅，假设我们真的打了原告一个人，为何原告其他地方都没有伤，且之前交通事故引起锁骨骨折的肩膀也没有伤，唯独其植入了钢板的车祸老伤的脚有伤，短短几秒钟，我们其他人及时分开了姚某某和易某某，事情很快得到了平息和妥善处理，反而被自诉人诬告都打他一个人，都打他一个人会是这样的结果，其他地方会没有伤吗？原告明知有伤还如此强势抓伤易某某多处，故意隐瞒事实，是一种有阴谋的“碰瓷”行为；2、整个事情是围绕交通事故赔偿引起的口角纠纷，在这个事情之后，我方才得知自诉人左脚由于一次严重的车祸在株洲市中医伤科医院住院了72天，植入了十几块钢板，住院如此之久足以看出其老伤的严重性，车祸事故遗留下来的残伤，不分事实不按实际情况，强加给我方，是不公平、不合理的，其自己扭伤的新伤，根本达不到轻伤，完全不符合事实，没有法律依据，附带有原告之
2818,159,bc,综上所述，自诉人以重叠伤诬告我方故意伤害，没有事实依据，其对损害的发生具有重大过错，不应当得到法律的支持。
2819,159,bc,四被告人（暨附带民事诉讼被告人）为支持其辩解理由，向法院提交了如下证据材料加以证明：1、被告人胡某乙、胡某丙的身份证复印件、被告人胡某甲、易某某的人口信息资料，证明被告人胡某甲、易某某、胡某乙、胡某丙的诉讼主体资格；2、时间时间时间株洲市中医伤科医院费用结算清单，证明自诉人在时间时间份前受过伤的事实；3、易某某事故当天被自诉人抓伤的照片，证明自诉人与易某某发生纠纷时，易某某受伤的事实；4、醴陵市石亭镇某某村村民委员会出具的证明，证明被告人家庭经济困难，仍全力筹集资金助对方治愈，妥善处理事情的事实；5、自诉人株洲中医伤科医院门诊费收费票据、住院费用结算清单（共六页），证明被告人已支付所有医疗费用事实；6、自诉人及其配偶签字确认的收据，证明自诉人已收取被告人胡某甲已支付的所有医疗费用的事实；7、中建五局三公司人力资源部于时间时间时间出具的证明、中建五局三公司法人代表微信截图、中建五局三公司电话
2820,159,sc,自诉人（暨附带民事诉讼原告人）姚某某诉称：时间元月时间，被告人胡某甲与自诉人姚某某发生交通事故后，自诉人多次寻找被告胡某甲要求赔偿交通事故损失。
2821,159,sc,时间时间时间，株洲县道路交通事故民事赔偿人民调解委员会组织调解，在株洲县交警大队办公楼内调解室调解过程中，四被告人将自诉人打伤，自诉人随后拨110报警，但一直未予处理。
2822,159,sc,时间时间时间，经株洲市枫溪司法鉴定所鉴定：姚某某于时间时间时间的损伤构成轻伤二级，九级伤残，伤后误工时间，护理期时间，营养期时间。
2823,159,sc,现四被告人的侵权行为已经触犯刑法的规定，构成故意伤害罪，请求法院查明案件事实并依法追究四被告人的刑事责任。
2824,159,sc,现被告人的行为已经给自诉人造成经济损失2193973元，除支付了医药费以外，其他的损失拒不赔偿。
2825,159,sc,综上，自诉人认为并有足够的证据证实，四被告人涉嫌犯故意伤害罪，应当依法追究其刑事责任，四被告人侵权已经造成自诉人实际损失2193973元。
2826,159,sc,据此，自诉人请求依法判决：1、追究被告人胡某甲、易某某、胡某乙、胡某丙犯故意伤害罪的刑事责任；2、四被告人连带赔偿自诉人的各项经济损失181712元。
2827,159,sc,在诉讼过程中，自诉人姚某某当庭申请将损失金额变更为1964233元，理由是根据时间时间份最新出台的赔偿标准，计算依据发生了变化。
2828,159,sc,自诉人姚某某于时间时间时间撤回了附带民事诉讼部分的请求。
2829,159,sc,为支持其诉讼请求，自诉人（暨附带民事诉讼原告姚某某向法院提交了如下证据材料加以证明：1、自诉人姚某某的身份证复印件，证明自诉人的主体资格；2、被告人胡某甲、易某某、胡某乙、胡某丙的人口信息资料，证明四被告人的身份情况；3、株洲市中医伤科医院中医住院病案首页、株洲市中医伤科医院住院病历，证明自诉人受伤的事实；4、株洲市枫溪司法鉴定所[2015]株枫鉴字第224号司法鉴定意见书，证明自诉人受伤情况及伤残等级；5、（2015）株县法刑初字第114号刑事附带民事裁定书，证明自诉人曾起诉过，但因证据不足而撤诉；6、询问笔录九份，证明四被告人殴打自诉人的事实经过；7、报案证明，证明自诉人受伤之事报了案；8、票据（六份），证明自诉人受伤住院期间所产生的费用均由自诉人垫付的事实；9、民事判决书，证明自诉人诉请的赔偿金额的依据；10、劳动合同书，证明自诉人从事建筑行业的事实。
2830,160,bc,被告人切某某辩称，时间时间时间凌晨1时许，被害人斗某某到位于兴海县中铁乡恰青村子亥沟项某某家的夏窝子草场的帐篷门口，用手电向正在帐篷内睡觉的被告人及其妻子的脸上照射，被告人追出去后被害人仍用手电照被告人脸上。
2831,160,bc,被告人捡起石头向被害人摔打过去，造成被害人头部重伤。
2832,160,bc,发生此次伤害的事实方面，是被害人斗某某前往被告人家帐篷门口向被告人切某某挑衅，所以对本次伤害案件的发生被害人也有一定的责任，故此案被害人过错在先。
2833,160,bc,对公诉机关起诉的犯罪事实，被告人切某某无异议。
2834,160,bc,关于被害人斗某某在各级医院诊断治疗的费用票据中部分票据不是国家医疗机构专用发票，这种票据收集的随意性极大，由此票据产生的治疗费用不承担。
2835,160,bc,附带民事诉讼原告人斗某某为证明其主张成立，向法庭提供了以下4组证据：1、青海省人民医院住院费专用票据及费用总清单、住院病案、出院记录、神经外科患者出院指导等单据8张，证明被害人斗某某受到伤害后，于时间时间时间在青海省人民医院住院治疗，于时间时间时间出院，共花费治疗费61061元。
2836,160,bc,出院时被害人斗某某未痊愈，需按时服药，并对被害人斗某某的头部颅骨损伤需进行手术修复。
2837,160,bc,对此组证据被告人切某某不持异议。
2838,160,bc,2、海南州人民医院、青海大学附属医院、个人诊所和医药公司药品等单据27张，证明被害人斗某某在海南州人民医院、青海大学附属医院、个人诊所和医药公司购买药品等共花费248191元。
2839,160,bc,对此组证据被告人持有异议，认为被害人斗某某在正规医院中治疗而产生的费用单据应当认可，但时间时间时间谢某在海南州人民医院诊断的医药费用167元；时间时间时间在香科诊所治疗的费用5600元；时间时间时间无任何医药印鉴的白头票据2877元、时间时间时间青海省新绿洲药业集团有限公司兴海药品配送中心购买消炎药500元；时间时间时间在海南州人民医院诊断治疗的同时在宇妥藏西医诊所诊断治疗费1078元、在青海省新绿洲药业集团有限公司兴海药品配送中心购药费3385元及不明诊所开据的白头医药费2385元皆是同一天产生的治疗费及医药费，时间时间时间斗某某在宇妥藏西医结合门诊部医药费2580元；时间时间时间达某在华通商务宾馆住宿费260元（该票据无盖章）；时间时间时间共和至西宁交通费票据3张90元；时间时间时间共和至西宁交通费票据3张90元；时间时间时间兴海至西宁交通费票据3张180元，对私人诊所及医药公司治疗、
2840,160,bc,3、中国人民解放军第四医院司法鉴定所鉴定意见书及鉴定费票据，拟证明被告人切某某对被害人斗某某造成的伤害程度为重伤；鉴定费为840元。
2841,160,bc,对此组证据被告人切某某不持有异议。
2842,160,bc,4、兴海县中铁乡然毛村委会证明一份，证明被害人斗某某从小失去父亲，无任何经济来源，属该村低保户。
2843,160,bc,对此组证据被告人切某某不持有异议。
2844,160,bc,被告人切某某对刑事附带民事诉讼的事实，未向本庭提交任何证据。
2845,160,sc,附带民事诉讼原告人斗某某及其委托代理人诉称，时间时间时间凌晨1时许，被害人到兴海县中铁乡恰青村女朋友家串门时，误认女朋友的帐篷而用手电照到被告人脸上后，被被告人追出帐篷捡起石头将被害人的头部打伤；经海南州人民医院、青海省人民医院、青海大学附属医院等处住院检查治疗及门诊检查治疗，在个人诊所和医药公司等处购药共花费医药费284152元，时间时间时间中国人民解放军第四医院司法鉴定所对被害人斗某某进行司法鉴定认定被害人斗某某的损伤程度属重伤。
2846,160,sc,因被害人无钱支付高额的治疗费用，在未完全康复的情况下，于时间时间时间出院回家。
2847,160,sc,医嘱明确说明被害人斗某某的头部损伤需手术治疗。
2848,160,sc,伤害发生后被告人分期给付1万元后至今分文未给。
2849,160,sc,经受害人及其家属多次要求给付医药费，被告方不予支付，故被害人起诉到法院要求被告人依法支付被害人的医药费281452元、护理费7650元、住宿费4000元、交通费4180元、营养费4500元、鉴定费840元、精神损失费2万元、后续治疗费20万元；共计3008952元。
2850,161,bc,被告人汪某某辩称，我未殴打自诉人，我只是拖架，我还被自诉人砍伤了。
2851,161,bc,辩护人汪某乙认为，我儿子未打自诉人，自诉人受伤后，我儿子才到现场。
2852,161,bc,辩护人强作胜认为，时间时间时间是被告人奶奶的“六七”，被告人在家中洗头，听到另一孔窑洞中吵闹声很大，便跑过去，见自诉人手持菜刀，自诉人之夫持小铁锨，扑着与被告人母亲打架，在场的被告人的三个姑姑拖不开，被告人赶忙过去拖架，被自诉人用菜刀砍伤左臂。
2853,161,bc,此时被赶来的被告人父亲汪某乙制止。
2854,161,bc,被告人到现场时，自诉人已受伤。
2855,161,sc,自诉人刘某某诉称，自诉人之夫和被告人之父是一母同胞的亲兄弟，自诉人、被告人是伯母与侄子关系，双方一直关系尚好。
2856,161,sc,从时间时间初，因家庭房产双方发生纠纷，为此，被告人于时间时间、时间时间在众目之下向自诉人夫妇行凶，都被在场人拖开，没有得逞。
2857,161,sc,时间时间早9时许，自诉人夫妇正在家里做饭，被告人及其父母三人分别闯入自诉人家里，被告人手拿废铁照自诉人头部猛打，致自诉人血流满面，躺在血泊之中，自诉人之夫护守自诉人也被被告人打倒在地，被告人扬长而去，自诉人夫妇挣扎爬起来之后说要报案，被告人的父母不让自诉人夫妇走出家门，在自诉人的呼救下，惊动了众邻居后，把被告人父母拖走。
2858,161,sc,在场人把自诉人领到四十铺派出所报案，又把自诉人夫妇扶到四十铺卫生院包扎后，送往榆林市第一医院救治，经诊断自诉人的伤情为：急性闭合性颅脑损伤；左顶部头皮血肿；右侧筛板骨折；右眼球钝挫伤；鼻外伤，住院治疗时间后，于时间时间时间出院。
2859,161,sc,花费医疗费162140元。
2860,161,sc,出院后自诉人深感头部疼痛，右眼球内陷、视力下降、视物模糊，经陕西蓝图司法鉴定中心鉴定，自诉人伤情为轻伤，伤残等级为六级伤残。
2861,161,sc,自诉人就上述事实提供下列证据：绥德县四十铺中心卫生院自诉人及丈夫汪某甲病历两份、药费票据一支。
2862,161,sc,榆林市第一医院自诉人诊断证明、出院证、住院病历、费用清单、医疗费发票。
2863,161,sc,刘某某、汪某甲受伤后照片。
2864,161,sc,陕西蓝图司法鉴定中心陕某（2012）法医鉴字第A190号司法鉴定书及收款收据。
2865,161,sc,交通费及住宿费票据。
2866,161,sc,据上，自诉人要求追究被告人汪某某的刑事责任，并赔偿由此给自诉人造成的医疗费、误工费、伙食补助费、护理费、伤残赔偿费、鉴定费、交通费等费用共计2309640元。
2867,162,bc,被告人张×乙辩称：自诉人受伤属实，是双方互殴造成的，自诉人有重大过错，也应当承担责任。
2868,162,bc,被告人张×乙提供了下列证据材料：1、哈密垦区公安局巴木墩派出所询问郭×、张×乙、张×丙、张×庚、张×已、许×、王×的笔录，经质证，自诉人对部分笔录不认可。
2869,162,bc,2、红星四场医院门诊发票四张、诊断证明书、X线诊断报告、出院证、住院费用结算统一票据、法医学人体损伤程度鉴定书新疆新医司法鉴定所鉴定意见书各一份，证明被告人张×乙的伤情和花费医疗费情况。
2870,162,bc,经质证，自诉人对于出院证、诊断证明书、住院费用结算票据、门诊发票、法医学人体损伤程度鉴定书均不认可。
2871,162,bc,被告人张×丙辩称，刑事部分我很后悔，民事部分合理的部分愿意赔偿。
2872,162,bc,被告人郭×辩称，事情的起因是因为自诉人不让被告人浇水，自诉人的妻子先动手打人，我只是上前夺剪刀，对我自己的行为很后悔。
2873,162,bc,刑事部分应当由自诉人承担主要责任。
2874,162,bc,被告人郭×提供了下列证据材料：1、哈密垦区公安局巴木墩派出所询问张×戊、张×乙、刘×、张×庚、张×已、许×、王×、郭×、张×乙、张×丙的笔录，经质证，自诉人认为自己没有过错。
2875,162,bc,2、红星四场医院诊断证明书、住院费用结算统一票据、法医学人体损伤程度鉴定书，证明被告人郭×的伤情及花费的医疗费、经质证自诉人认为被告人郭×的受伤与自诉人无关。
2876,162,sc,自诉人兼附带民事诉讼原告人张×甲诉称：时间时间时间22时许，被告人因非法争抢地权，纠集11人，手执木棍将自诉人围在棉田里，不让自诉人浇水，自诉人妻子张×丁去说理，却遭刘×、张×戊毒打，自诉人拉架却遭被告人张×乙、张×丙、郭×用木棍重击，致使自诉人头、脸部、左肩、左腿等多处受伤，经诊断为脑震荡、额部、额颈部、左眼角及全身多部位皮肤裂伤，经公安机关法医鉴定为轻伤，司法鉴定为10级伤残。
2877,162,sc,自诉人要求追究被告人的刑事责任并赔偿自己的经济损失55878元（本案在开庭过程中，自诉人将附带民事诉讼部分的诉讼请求由65891元变更为55878元）。
2878,162,sc,自诉人张×甲提供了下列证据材料：1、哈密垦区公安局巴木墩派出所询问郭×、张×乙、张×丙、许×、张×甲、张×已的笔录，经质证，三被告人认为与自诉人发生纠纷的起因是自诉人造成的。
2879,162,sc,2、第十三师公安局刑事科学技术研究所法医学人体损伤程度鉴定书，证实自诉人的损伤程度属轻伤二级。
2880,162,sc,经质证，三被告人对该份证据无异议。
2881,162,sc,3、哈密红星医院出院证、诊断证明书、诊疗证明书各一份，证实自诉人的伤情。
2882,162,sc,住院费用结算统一票据一份、门诊统一票据三份，证实自诉人花费的医疗费用。
2883,162,sc,新疆众鑫司法鉴定所司法鉴定意见书及鉴定费用发票各一份，证实自诉人的伤残等级及误工期的计算。
2884,162,sc,火车票、加油票各两张，证明交通费的产生。
2885,162,sc,经质证，三被告人对于诊断证明书、门诊统一票据、新疆众鑫司法鉴定所司法鉴定意见书及鉴定费用发票、加油票均不认可。
2886,163,bc,被告人李某辩称：对于刑事部分，我认罪，我已认识到自己的错误，真诚向被害人赔礼道歉，请求对我从轻处罚。
2887,163,bc,对于民事赔偿部分，吴某乙的诉讼请求偏高，请法院依法审核。
2888,163,bc,我愿意在合理合法的范围内赔偿被害人的经济损失。
2889,163,bc,辩护人刘某的辩护意见是：1、案发当晚被告人李某是受邀参加聚餐，李某并不负责结账，后因结账问题被害人吴某乙与李某等人发生争执，双方发生厮打，致吴某乙受伤，被害人吴某乙对案件的发生具有重大过错。
2890,163,bc,2、李某后来被吴某乙的父亲吴某砍伤，李某也是被害人。
2891,163,bc,3、李某认罪态度较好，已赔偿被害人全部损失，且系初犯，可以对其从轻处罚。
2892,163,bc,请求对被告人李某判处非监禁刑。
2893,163,sc,附带民事诉讼原告人吴某乙诉称：时间时间时间23时许，被告人李某与蒋某、李某、马某、刘某、李某等人在十堰市张湾区车城路87号富春轩川菜馆就餐，至次日零时许，李某等人因买单问题与我发生争执，继而厮打，我左手中指被李某掰骨折。
2894,163,sc,我受伤后，住院治疗28天。
2895,163,sc,经法医鉴定，我左手中指的损伤程度为轻伤（偏重）。
2896,163,sc,时间时间时间经十堰市天平司法鉴定中心鉴定，我左手中指遗留十级伤残，误工时间为13个月，护理时间为2个月，加强营养时间为2个月。
2897,163,sc,我受伤住院，导致我的酒店数月不能正常营业。
2898,163,sc,现请求被告人李某赔偿我医疗费15，2378元、误工费25，245元、营养费900元、护理费3937元、残疾赔偿金41，680元、就餐费280元、桌椅餐具损失费500元，共计87，7778元。
2899,163,sc,附带民事诉讼原告人吴某乙当庭提供了门诊病历、影像学诊断报告书、医疗费费收据、手术记录、出院记录、病情证明书、个体工商户营业执照（复印件）、司法鉴定意见书、身份证（复印件）、点菜酒水单等证据以支持其诉讼主张。
2900,164,bc,被告人张某辩称：其于时间时间时间承包了曲陀关三、四、五组疙瘩沟水库，承包期限时间，合同约定水位以鸽子洞最高台石头平面为准，低于该平面水位时，不允许农户抽水。
2901,164,bc,时间时间时间，疙瘩沟水库的水位已经低于合同约定的水位，其就在水库醒目的房屋上张贴禁止取水通告。
2902,164,bc,时间时间时间上午，自诉人置通告不顾，仍然用抽水机在水库内抽水，经其阻止，自诉人不听，其就割断了皮管。
2903,164,bc,自诉人杜某拿着工具要来打其，其就用小刀朝自诉人夺去。
2904,164,bc,后来，杜某就跑掉了。
2905,164,bc,综上，被告人张某认为其行为属于正当防卫，不应承担刑事责任，对自诉人的合理损失愿意按照责任分担予以赔偿。
2906,164,bc,委托代理人王某的代理意见：1、被告人张某是在自诉人杜某强行取水，经劝阻未果且自诉人要还击张某时，才用刀将自诉人致伤的；2、自诉人杜某与被告人张某对本案的发生均有过错，自诉人应当承担次要责任，自行承担40%的损失；3、自诉人杜某主张的赔偿费用中，护理费和误工费应当按照每天人民币18元的标准进行计算。
2907,164,sc,自诉人杜某诉称：其系河西镇曲陀关村民委员会四组村民，被告人张某系该村五组村民，四组组上的领导将四组座落于曲陀关疙瘩沟坝塘的一个池塘承包给被告人，当时组上领导与被告人达成约定，该池塘内的水只要组上组民灌溉需要均可随时抽取。
2908,164,sc,时间时间时间上午8时左右，其到自家责任田中进行劳作，并像往常一样到该池塘内抽水进行农作物的灌溉。
2909,164,sc,被告人张某无故用刀将其砍伤，导致其受伤被送往玉溪市人民医院住院治疗11天，其伤情经诊断为：1、右侧创伤性血气胸；2、胸背部切割伤；3、电解质紊乱；4、肾结石；5、右肺挫伤。
2910,164,sc,经玉溪明镜司法鉴定中心鉴定，自诉人的伤情已构成轻伤，达到十级伤残。
2911,164,sc,故请求人民法院：1、依法追究被告人张某故意伤害罪的刑事责任；2、要求被告人赔偿其各项经济损失共计人民币240683元，其中医疗费90783元，护理费11天×100元=1100元，误工费11天×100元=1100元，住院伙食补助费11天×50元=550元，鉴定费1400元，残疾赔偿金10834元。
2912,165,bc,被告人冯某辩称：自诉人所诉属实，事后我们积极支付了医疗费，由于我年幼无知，请人民法院对我从轻处罚。
2913,165,bc,辩护人辩护意见：案发后被告人支付了自诉人全部医疗费，又给付了1100元其他费用，被告是在校学生尚未成年，人民法院应当依法从轻或减轻对被告人的处罚。
2914,165,bc,被告汉滨区恒口镇某某九年制学校辩称：本案发生在我校正常的作息时间以外早晨学生到校期间，在此期间住校教师尚未起床，不属于学校的管理范围，校方没有过错，不应承担赔偿责任。
2915,165,bc,被告汉滨区恒口镇某某九年制学校提供如下证据;1、王某某、冯某及其家长与校方签定的《安全事故责任书》，证明学生不能提前到校，途中发生事故与校方无关，王某某、冯某违反学校规定提前到校，校外发生伤害事故。
2916,165,bc,2、管制刀具收缴统计表，证明学校对危险物品加强管理。
2917,165,bc,3、学校安全管理制度，证明学校尽到了安全管理责任。
2918,165,bc,经当庭举证、质证、认证，双方对对方提供的证据无异议，本院认定具有证据效力。
2919,165,sc,自诉人王某某控诉称：时间时间时间早晨，被告人冯某在恒口镇金玉村某某学校门前用尖刀刺入自诉人王某某左前胸，致自诉人受伤。
2920,165,sc,王某某被送往安康中心医院抢救治疗，经诊断：开放性胸部损伤，左侧血气胸、右侧血气胸、双肺挫伤心包积血、前纵膈积血，住院治疗五天后出院回家休养，致使自诉人未能参加期末考试留级。
2921,165,sc,自诉人伤情经鉴定为轻伤二级。
2922,165,sc,被告人冯某的违法犯罪行为致使自诉人身体受到伤害，且缀学留级，被告某某学校疏于管理，教师未尽到保护职责，现请求人民法院判依法追究被告人冯某的刑事责任，并由二被告另到赔偿自诉人经济损失211556元。
2923,165,sc,自诉人王某某提供如下证据：1、公安机关分别调查询问王某某，冯某，王某笔录，证明被告人冯某时间时间时间7时07分刺伤自诉人王某某的事实。
2924,165,sc,2、陕西安康金州司法鉴定中心[2015]临鉴字第931号鉴定意见书，证明自诉人伤情属轻伤二级。
2925,165,sc,3、公安调查询问李某笔录，证明案发时教师还未起床，学校缺乏管理，应承担责任。
2926,165,sc,4、安康市中心医院诊断证明及病历，证明自诉人伤情。
2927,165,sc,5、鉴定费票据，证明自诉人花费鉴定费800元。
2928,166,bc,被告人常某生辩称：时间时间时间11时左右，郭某向其要100元钱，其没给。
2929,166,bc,下午喝酒时郭某给其打电话，说要把其废了。
2930,166,bc,后其去郭某家闹事，被人劝走。
2931,166,bc,时间时间凌晨2点多郭某踹其家门，其出来见没人，手里拿着顶门的铁棍，走到足球场郭某叫其，他手里拿着菜刀并言语挑衅，其才用铁棍打了一下。
2932,166,bc,民事部分，其有赔偿意愿，但无赔偿能力。
2933,166,sc,附带民事诉讼原告人郭某诉称：时间时间时间下午3时左右，原告人遇见同厂工人汪某和被告人常某生，双方为琐事争论几句。
2934,166,sc,当天下午5时许，汪某和被告人又到原告人家窗户下吵闹，后被厂公安处制止。
2935,166,sc,时间时间时间4时左右，原告人到宝某足球场找到被告人想问他为什么无缘无故到原告家闹事，还未等原告人开口，被告人即拿出铁棍向原告人身上乱打，当即将原告打伤，后送往四0九医院抢救。
2936,166,sc,原告人经鉴定属重伤，构成七级伤残。
2937,166,sc,被告人应赔偿原告医疗费168258元、误工费810元、护理费1610元、营养费690元、住院伙食补助费1035元、交通费500元、鉴定费200元、残疾赔偿金114320元、被抚养人生活费10706元等共计1466958元。
2938,166,sc,原告人向本院提交了住院病历、医疗费票据等证据予以证明。
2939,167,bc,被告人田某、管某、田某波、田某东、杨某辩称，没有打着辛某某，不构成故意伤害罪，也不应当赔偿经济损失。
2940,167,bc,被告人杨某的辩护人兼诉讼代理人刘某提出，刑事部分，自诉人辛某某提供的证据不足以证实被告人杨某的行为已构成故意伤害罪。
2941,167,bc,首先，就行为证据而言，在案证据中，辛某某的陈述完全系主观推测且无其他证据予以应证，辛某某的同事董某某、李某、何某某、温某某的证言相互矛盾、相互排斥，以上证据均不能证实杨某对辛某某实施了故意伤害行为，特别证实不了杨某对辛某某的右肩部实施了故意伤害行为。
2942,167,bc,其次，就后果证据而言，自诉人辛某某的伤情鉴定意见显示：辛某某系右肩胛骨骨折构成轻伤。
2943,167,bc,在案证据中，自诉人辛某某的同事董某某证实：“时间时间时间案发当天辛某某右手疼，就用左手还手”，辛某某本人也陈述“案发当日其右肩有伤，没有气“，辛某某在法庭审理时也陈述”其右肩部的伤是六一（时间时间时间）自己跌倒了弄伤的“，显然自诉人辛某某右肩部的外伤系案发前自己跌伤的，与时间时间时间杨某的行为无关，也无确实充分的证据证实辛某某的伤与杨某的行为有直接的因果关系。
2944,167,bc,另自诉人辛某某右肩胛骨骨折的结论仅有宾川县人民医院的X摄片报告单为据，而没有X光片与之应证，故辛某某右肩胛骨骨折存疑，不足以确认，更不足以作为本案指控被告人杨某等人构成故意伤害罪的合法、有效证据使用。
2945,167,bc,综上，自诉人辛某某指控被告人杨某犯故意伤害罪的指控证据不足，依法应宣告被告人杨某无罪。
2946,167,bc,民事部分，辛某某提起的附带民事诉讼是依附于刑事指控的成立，由于自诉人辛某某指控被告人杨某犯故意伤害罪不成立，也就使民事诉请失去了依附的基础，依法应驳回辛某某的全部民事诉讼请求。
2947,167,sc,自诉人暨附带民事诉讼原告人辛某某诉称，时间时间时间，我带领工作小组一行五人到宾川县鸡足山镇炼洞村委会土主庙村对被告人管某户的山地面积进行复核，由于双方对复核方法产生分歧，致使工作无法开展，我叫工作组的人员坐车回指挥部，这时被告人田某东将工作组的车子右前门扣住，并对我进行辱骂，被告人田某波等人在车前围着辱骂，同时工作组的董某某被被告人田某围住，工作组的人员不能上车，情急之下我打开车门下车，刚下车，田某波、田某东就来围攻我，我在避让他们二人的同时被被告人杨某打了脸上两耳光，紧接着田某波、田某东两人每人按住我的一只手，田某、管某、杨某三人将我的衣服从后面拉起蒙住我的头，五被告人对我全身进行拳打脚踢，直到将我打翻在地，才被从车上下来的同事将他们拉开。
2948,167,sc,在我被拉开的过程中，我还看见田某、杨某不停地用石头朝我头上打来，后发现我佩戴的眼镜被打烂在地，衣服也被撕烂，全身多处软组织损伤，右手无法活动，受伤当天我被送往宾川县人民医院医治，后转宾川县中医院住院治疗28天，期间还到大理州中医院、大理州医院治疗，出院后依靠中草药治疗，并到宾川县医药公司、李某诊所多次治疗，现右上肢抬举受限，仍有疼痛，未完全痊愈。
2949,167,sc,针对控诉的事实，自诉人向法庭出示了相关民事证据，并申请法庭出示了本院依职权调取的本院（2010）宾刑初字第96号自诉人辛某某诉被告人田某、管某、田某波、田某东、杨某故意伤害一案的相关证据。
2950,167,sc,自诉人辛某某认为，五被告人无视国家法律故意伤害我的身体致轻伤，五被告人的行为已触犯《中华人民共和国刑法》第二百三十四条第一款之规定，构成故意伤害罪，应当依法追究刑事责任。
2951,167,sc,因五被告人的犯罪行为致使自诉人遭受的经济损失，应当依法赔偿，请求判令五被告人我赔偿医疗费66017元，误工费2800元，护理费2800元，住院伙食补助费2800元，营养费1400元，交通费297元，车费200元，住宿费210元，鉴定费850元，服装费260元，检查费150元，后续治疗费2000元，精神抚慰金10000元，残疾赔偿金46472元，合计768417元。
2952,168,bc,被告人路某辩称我们和自诉人父母家是多年邻居，因时间时间份通知自诉人疏通下水道，自诉人拒绝，但是下雨的时候自诉人把积水泼向我家大门，我们发生了口角，自诉人怀恨在心。
2953,168,bc,从此之后，自诉人每天以喂狗为由回来冲着我们大门谩骂，直到案发当天，一直持续了四个多月，在此期间还以各种理由对我们挑衅，我们一直忍让。
2954,168,bc,案发当晚，自诉人先辱骂我儿媳刘某，骂的话不堪入耳，刘某和对方对骂，自诉人要拿拖把打刘某，我用手抹了点粪抹在自诉人身上，自诉人用拖把将我打伤，我没有使用暴力、没有造成严重后果、情节不严重，不构成侮辱罪。
2955,168,bc,扭打过程中自诉人仅受了点皮外伤，经法医鉴定为轻微伤，我不构成故意伤害罪。
2956,168,bc,请法院驳回自诉人的诉求。
2957,168,bc,辩护人杜某提出如下辩护意见：一、被告人路某向自诉人身上、额头抹粪，没有采用任何暴力，也没有造成严重后果，自诉人没有证据证明被告人路某往自诉人孙某嘴里抹粪。
2958,168,bc,被告人路某不构成侮辱罪。
2959,168,bc,二、被告人路某没有殴打自诉人，自诉人的伤情是自己造成的，和被告人没有任何关系。
2960,168,bc,被告人路某不构成故意伤害罪。
2961,168,bc,三、请求法院驳回自诉人对被告人路某的有罪控诉和附带民事诉讼请求。
2962,168,bc,被告人刘某辩称，自诉人因为下水道下雨排水的事一直对我们进行辱骂。
2963,168,bc,案发当晚，刘某下班碰见自诉人，自诉人又开始使用不堪入耳的语言辱骂刘某，刘某被逼急了，和自诉人互相指责谩骂。
2964,168,bc,期间，自诉人几次停下车子想找东西打人，刘某的公公路某过来了，自诉人在珍某发屋门口拿起一个拖把将路某打伤。
2965,168,bc,自诉人是自己用力过猛跪在地上致伤。
2966,168,bc,除了自诉人的陈述，没有证据能证明被告人刘某殴打、侮辱自诉人。
2967,168,bc,请求法院驳回自诉人的诉求，判令被告人刘某无罪及不承担赔偿责任。
2968,168,sc,自诉人孙某诉称，时间时间时间19时许，在茌平县兴隆胡同珍某发屋西边，被告人路某往自诉人嘴里、眼上抹人粪。
2969,168,sc,随后被告人刘某和路某一起往自诉人脸上、头上、全身上下乱抹人粪。
2970,168,sc,二被告人抹完人粪后又把自诉人用力按倒在地拳打脚踢大约持续5分钟某。
2971,168,sc,造成自诉人膝盖部位受伤，至今留有一个很深的大伤疤。
2972,168,sc,自诉人认为被告人路某、刘某在有商户和居民四五十人围观的情况下实施抹粪行为，给自诉人的人格造成了严重侮辱，因嘴里被硬塞他人粪便造成自诉人肺部感染，经常咳嗽，严重侵害了自诉人的身体健康，手段恶劣，情节严重，构成侮辱罪。
2973,168,sc,被告人路某、刘某使用暴力殴打伤害自诉人，因意志之外的原因没有达到轻伤的后果，构成故意伤害罪未遂。
2974,168,sc,自诉人因此产生医疗费3000元、误工费5000元、交通费500元、住宿费2500元、餐费1500元、衣物损失400元、电话费200元、杂项开支500元、精神损失费30000元，以上共计43600元。
2975,168,sc,综上请求法院对被告人路某、刘某依照侮辱罪和故意伤害罪未遂追究刑事责任并从重处罚，同时连带赔偿各项经济损失43600元。
